Premises, Premises Frequency, Conclusion, Conclusion Frequency, Premise and Conclusion Frequency, Support, Confidence, Laplace, Gain, Ps, Lift, Conviction
Organic Baby Spinach, 251705.0, Organic Raspberries, 142603.0, 18808.0, 0.004327726326073746, 0.07472239327784509, 0.9493441847070974, -0.11150706258336822, 0.002427283313649808, 2.2772197312846054, 1.0452938672399104
Organic Small Bunch Celery, 70714.0, Organic Cilantro, 73050.0, 5290.0, 0.0012172305542816947, 0.07480838306417399, 0.9851869462001134, -0.03132539379939534, 9.437288915728174E-4, 4.450541697720311, 1.062689237061047
Organic Cilantro, 73050.0, Fresh Cauliflower, 74235.0, 5467.0, 0.0012579583062869613, 0.07483915126625598, 0.9847062026290677, -0.032359694620094054, 9.708384158664858E-4, 4.381299757549824, 1.0624298531806082
Organic Lemon, 91251.0, Organic Italian Parsley Bunch, 63021.0, 6830.0, 0.001571585006756895, 0.07484849481101577, 0.9809741858684182, -0.04042217881508013, 0.0012671060596893978, 5.161555575165938, 1.065229688171095
Large Lemon, 160792.0, Organic Zucchini, 109412.0, 12039.0, 0.0027701774372395696, 0.07487312801631922, 0.9669930901011665, -0.07122639544898435, 0.001838718443455783, 2.974019742926646, 1.0537195450423604
Large Lemon, 160792.0, Strawberries, 149445.0, 12064.0, 0.002775929944584946, 0.07502860838847704, 0.9669986373691037, -0.07122064294163898, 0.0015036573481054193, 2.181867276137324, 1.0439378669955162
Organic Baby Carrots, 80493.0, Cucumber Kirby, 99728.0, 6052.0, 0.0013925669781687745, 0.07518666219422807, 0.9831825871177274, -0.035650358921943306, 9.675467794856411E-4, 3.2764724652697717, 1.056486231282718
Limes, 146660.0, Cucumber Kirby, 99728.0, 11033.0, 0.002538696541661614, 0.07522841947361243, 0.9698109620929214, -0.0649543216401733, 0.001764300478167045, 3.278292157381838, 1.0565339360258723
Michigan Organic Kale, 70076.0, Carrots, 111395.0, 5274.0, 0.0012135489495806537, 0.07526114504252526, 0.9853256573189307, -0.031035467429188363, 8.002451972301247E-4, 2.9362156590134822, 1.053668257310631
Organic Whole Milk, 142813.0, Organic Raspberries, 142603.0, 10765.0, 0.0024770296629191765, 0.0753782918921947, 0.9705824168186022, -0.06324559685830264, 0.0013987516472528216, 2.2972087225467734, 1.0460353670263625
Organic Zucchini, 109412.0, Organic Grape Tomatoes, 88078.0, 8249.0, 0.0018980973236804727, 0.07539392388403465, 0.977294004075556, -0.04845336937010735, 0.0013878664337451004, 3.720075285761105, 1.0596223101160729
Organic Raspberries, 142603.0, Organic Whole Milk, 142813.0, 10765.0, 0.0024770296629191765, 0.07548929545661733, 0.9706278263682528, -0.06314895473490031, 0.0013987516472528216, 2.2972087225467734, 1.0461086951038177
Organic Grape Tomatoes, 88078.0, Organic Whole Milk, 142813.0, 6667.0, 0.0015340786588650395, 0.07569427098707963, 0.9816394148049769, -0.03899946869842158, 8.680858602292381E-4, 2.303446316547863, 1.0463406818566523
Carrots, 111395.0, Organic Zucchini, 109412.0, 8432.0, 0.0019402056774486295, 0.0756946002962431, 0.9769002760848097, -0.04932383878160974, 0.0012949007206563457, 3.006649270281615, 1.054656033563734
Organic Yellow Onion, 117716.0, Organic Cilantro, 73050.0, 8939.0, 0.0020568665264128674, 0.07593700091746236, 0.9756304654019461, -0.052116105847055554, 0.0016015744806024451, 4.517686055225574, 1.0639871680967399
Organic Baby Arugula, 75752.0, Organic Zucchini, 109412.0, 5753.0, 0.00132376699031807, 0.07594518956595206, 0.9841691500724951, -0.03353734792383957, 8.849399236909405E-4, 3.016602873867104, 1.0549420398506564
Organic Cucumber, 85005.0, Organic Large Extra Fancy Fuji Apple, 78056.0, 6470.0, 0.0014887489009834717, 0.07611316981354038, 0.982275753926484, -0.03763060205051576, 0.0011374432707433432, 4.237759867286683, 1.0629432733311885
Organic Raspberries, 142603.0, Apple Honeycrisp Organic, 87272.0, 10855.0, 0.0024977386893625326, 0.07612041822402053, 0.9706478774584307, -0.06312824570845695, 0.0018388107277397523, 3.790609649059673, 1.0606562873426295
Asparagus, 71151.0, Fresh Cauliflower, 74235.0, 5421.0, 0.0012473736927714682, 0.07619007463001223, 0.9851191352118888, -0.03149635831769994, 9.67717740364798E-4, 4.460386707441014, 1.0639834858831785
Organic Cucumber, 85005.0, Organic Red Bell Pepper, 59878.0, 6480.0, 0.0014910499039216224, 0.07623080995235575, 0.9822780107859829, -0.03762830104757761, 0.0012215577633107992, 5.532814057367503, 1.0676065679957092
Seedless Red Grapes, 86748.0, Honeycrisp Apple, 83320.0, 6613.0, 0.001521653242999026, 0.07623230506755199, 0.9819217678519019, -0.03839982733273952, 0.0011389667988780153, 3.9762402519746916, 1.0617691535435794
Carrots, 111395.0, Organic Small Bunch Celery, 70714.0, 8494.0, 0.0019544718956651637, 0.07625117823959783, 0.9769141857696745, -0.0493095725633932, 0.00153740526024483, 4.686234116271087, 1.0649309256475745
Organic Cucumber, 85005.0, Organic Tomato Cluster, 66827.0, 6489.0, 0.0014931208065659578, 0.07633668607728956, 0.9822800419595319, -0.03762623014493327, 0.0011923533914786223, 4.964370246465667, 1.065997829321184
Organic Yellow Onion, 117716.0, Organic Raspberries, 142603.0, 8987.0, 0.002067911340515991, 0.07634476196948588, 0.9756412189404763, -0.052105061032952434, 0.0011791226805748047, 2.3266626068933314, 1.0471298900046275
Organic Small Bunch Celery, 70714.0, Fresh Cauliflower, 74235.0, 5412.0, 0.0012453027901271328, 0.07653364256017196, 0.9852145689771308, -0.031297321563549904, 9.673644474687685E-4, 4.480500164951447, 1.0643793320350432
Organic Garlic, 113936.0, Organic Whole Milk, 142813.0, 8722.0, 0.0020069347626549983, 0.07655174834995085, 0.9764087135333857, -0.05042647938957153, 0.0011454193387651658, 2.3295401417115404, 1.0473122722483608
Carrots, 111395.0, Limes, 146660.0, 8529.0, 0.001962525405948691, 0.07656537546568518, 0.9769220380111305, -0.04930151905310968, 0.0010975341347612862, 2.268838393310791, 1.0463691367392263
Organic Red Onion, 70804.0, Organic Red Bell Pepper, 59878.0, 5442.0, 0.0012522057989415847, 0.07686006440314107, 0.9852012855650157, -0.03133183660762216, 0.0010277352204602162, 5.578485195758162, 1.068334297518281
Apple Honeycrisp Organic, 87272.0, Limes, 146660.0, 6709.0, 0.0015437428712052723, 0.0768745989549913, 0.9818273604885677, -0.03861888281245146, 8.660686648309539E-4, 2.278001518553554, 1.0467196437398987
Organic Red Onion, 70804.0, Organic Raspberries, 142603.0, 5446.0, 0.001253126200116845, 0.07691655838653183, 0.9852021912113813, -0.0313309162064469, 7.185362354690847E-4, 2.344088522018041, 1.0477785259700174
Honeycrisp Apple, 83320.0, Organic Whole Milk, 142813.0, 6418.0, 0.0014767836857050884, 0.07702832453192511, 0.9826376965315354, -0.03686712927563737, 8.467680179749517E-4, 2.3440427934526538, 1.0478530516647928
Organic Red Onion, 70804.0, Organic Italian Parsley Bunch, 63021.0, 5456.0, 0.0012554272030549955, 0.07705779334500876, 0.985204455327295, -0.031328615203508756, 0.0010191741497386803, 5.313908901630683, 1.0677795882314374
Organic Zucchini, 109412.0, Carrots, 111395.0, 8432.0, 0.0019402056774486295, 0.07706650093225606, 0.9773350783542368, -0.04841126101633919, 0.0012949007206563457, 3.006649270281615, 1.055729344264436
Organic Avocado, 184224.0, Organic Garlic, 113936.0, 14217.0, 0.0032713358771687814, 0.07717235539343408, 0.9624721449928314, -0.08150865717840435, 0.0021600097552423427, 2.943632667877952, 1.0552168637503756
Organic Small Bunch Celery, 70714.0, Organic Ginger Root, 54094.0, 5472.0, 0.0012591088077560366, 0.07738213083689227, 0.9852281539494344, -0.031283515545921, 0.0010565790481040995, 6.216907628389582, 1.0703813439058596
Organic Large Extra Fancy Fuji Apple, 78056.0, Bag of Organic Bananas, Organic Hass Avocado, 64761.0, 6044.0, 0.001390726175818254, 0.07743158757814902, 0.9837223753143939, -0.0345306908922392, 0.0011230842262860974, 5.196218971836333, 1.0677782391077566
Organic Hass Avocado, 220877.0, Organic Zucchini, 109412.0, 17109.0, 0.0039367859268819505, 0.07745940048081058, 0.9553806509929912, -0.09771093926709835, 0.0026572579144809516, 3.0767485265873, 1.0566735677119965
Organic Raspberries, 142603.0, Organic Blackberries, 64589.0, 11046.0, 0.0025416878454812097, 0.07745980098595401, 0.9706904303275857, -0.06308429655233827, 0.002054022865725346, 5.211954827581912, 1.0678537945290985
Original Hummus, 74172.0, Large Lemon, 160792.0, 5762.0, 0.0013258378929624055, 0.07768430135361053, 0.9845229850978586, -0.03280816009273962, 6.943881755006004E-4, 2.099672953044915, 1.0441128942836062
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Whole Milk, 142813.0, 6085.0, 0.0014001602878646717, 0.07795685149123706, 0.9837316429727302, -0.03452125678019278, 8.09947818345426E-4, 2.3722987232126163, 1.0489082732229613
Limes, 146660.0, Organic Red Onion, 70804.0, 11474.0, 0.002640170771234058, 0.07823537433519706, 0.9699091237105714, -0.06485284741060085, 0.002090371929588086, 4.802066812891041, 1.0672008356658729
Apple Honeycrisp Organic, 87272.0, Bag of Organic Bananas, Organic Hass Avocado, 64761.0, 6830.0, 0.001571585006756895, 0.07826106884224035, 0.9818546545240538, -0.03859104067689984, 0.0012723428188460317, 5.251883157681729, 1.0687391424759498
Organic Fuji Apple, 92889.0, Cucumber Kirby, 99728.0, 7283.0, 0.0016758204398551197, 0.07840540860597056, 0.9807142438756244, -0.041071751944520056, 0.0011853467187181565, 3.416738486968096, 1.0601760980611816
Organic Cilantro, 73050.0, Organic Cucumber, 85005.0, 5730.0, 0.0013184746835603234, 0.07843942505133471, 0.9847657186125037, -0.03229917824282069, 9.896994928121248E-4, 4.010262089909677, 1.0638913503638814
Organic Baby Carrots, 80493.0, Organic Raspberries, 142603.0, 6314.0, 0.0014528532551483216, 0.07844160361770589, 0.983241777109468, -0.035590072644963756, 8.451086358557369E-4, 2.3905653937988696, 1.0495124471741755
Organic Cilantro, 73050.0, Organic Lemon, 91251.0, 5732.0, 0.0013189348841479535, 0.07846680355920602, 0.9847661712055337, -0.03229871804223307, 9.660019398392203E-4, 3.737069336871528, 1.0623633764581153
Half & Half, 71641.0, Organic Whole Milk, 142813.0, 5625.0, 0.0012943141527097415, 0.07851649195293198, 0.98505604436102, -0.03167491614570043, 7.526080503111011E-4, 2.3893290974175856, 1.0495453019979486
Sparkling Water Grapefruit, 79245.0, Sparkling Water Berry, 18125.0, 6243.0, 0.001436516134287452, 0.07878099564641303, 0.9835030290320655, -0.035032079432462226, 0.0013604687586333817, 18.889752893275112, 1.080990977681109
Organic Baby Carrots, 80493.0, Organic Whole Milk, 142813.0, 6352.0, 0.001461597066313294, 0.07891369435851565, 0.9832503619174303, -0.03558132883379878, 8.529574702667039E-4, 2.4014163321070088, 1.049997900105389
Michigan Organic Kale, 70076.0, Organic Cucumber, 85005.0, 5540.0, 0.001274755627735461, 0.07905702380272847, 0.9853858927306953, -0.030974260751033555, 9.593654803450331E-4, 4.041837192071237, 1.0646048125288423
Organic Zucchini, 109412.0, Organic Cucumber, 85005.0, 8676.0, 0.0019963501491395055, 0.07929660366321793, 0.9773898440591444, -0.048355116544648316, 0.0015039209750102528, 4.054085854416709, 1.064881837544148
Honeycrisp Apple, 83320.0, Seedless Red Grapes, 86748.0, 6613.0, 0.001521653242999026, 0.0793686989918387, 0.9826817220338159, -0.03682225971834343, 0.0011389667988780153, 3.9762402519746916, 1.0645295881629413
Organic Cilantro, 73050.0, Organic Raspberries, 142603.0, 5808.0, 0.0013364225064778986, 0.07950718685831622, 0.9847833697406709, -0.03228123041990312, 7.848746148684007E-4, 2.4230398244801936, 1.0507273864529556
Organic Garlic, 113936.0, Yellow Onions, 76929.0, 9076.0, 0.0020883902666655315, 0.07965875579272574, 0.9764880880976944, -0.050345023885560995, 0.0016243182280946667, 4.50014241990714, 1.0673199975332985
Organic Grape Tomatoes, 88078.0, Organic Yellow Onion, 117716.0, 7022.0, 0.0016157642631693875, 0.07972478939122142, 0.981719477790866, -0.03891778309411723, 0.0010668085778731472, 2.9433418879657847, 1.0571984365086462
Organic Baby Arugula, 75752.0, Organic Yellow Onion, 117716.0, 6043.0, 0.0013904960755244389, 0.0797734713274897, 0.9842347359591359, -0.0334706188386332, 9.183635217361965E-4, 2.945139165616812, 1.0572543645495203
Honeycrisp Apple, 83320.0, Cucumber Kirby, 99728.0, 6648.0, 0.0015297067532825533, 0.07978876620259241, 0.9826896240470454, -0.036814206208059905, 0.0010897593919681698, 3.4770222253689904, 1.0617698654540852
Apple Honeycrisp Organic, 87272.0, Organic Whole Milk, 142813.0, 6993.0, 0.0016090913546487507, 0.0801287927399395, 0.981891422522271, -0.03855353432900799, 9.491930426691001E-4, 2.438392893931771, 1.0513848885651287
Organic Tomato Cluster, 66827.0, Large Lemon, 160792.0, 5372.0, 0.0012360987783745301, 0.08038667005850929, 0.9860733355420805, -0.02951772589118419, 6.671793712017418E-4, 2.1727133277404804, 1.04718111645702
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Avocado, 184224.0, 6276.0, 0.001444109443983349, 0.08040381264733013, 0.9837748166981504, -0.034477307624074104, 6.827550715892848E-4, 1.8967638413139658, 1.0413375094876998
Organic Fuji Apple, 92889.0, Organic Hass Avocado, 220877.0, 7484.0, 0.0017220705989119478, 0.08056928161569185, 0.9807595261803813, -0.04102550178546323, 6.357722263027605E-4, 1.5852648244107141, 1.0323519961036027
Strawberries, 149445.0, Large Lemon, 160792.0, 12064.0, 0.002775929944584946, 0.08072535046338118, 0.969439486263218, -0.06599874687379988, 0.0015036573481054193, 2.181867276137324, 1.0475669203347562
Organic Gala Apples, 75655.0, Large Lemon, 160792.0, 6131.0, 0.0014107449013801645, 0.08103892670676095, 0.9842762302938359, -0.03340573055577735, 7.66669935428419E-4, 2.19034270225907, 1.047924380633254
Yellow Onions, 76929.0, Organic Hass Avocado, 220877.0, 6245.0, 0.001436976334875082, 0.0811787492363088, 0.9840184857761721, -0.03396579467092321, 5.373235502993823E-4, 1.5972565855535015, 1.033036770333826
Organic Italian Parsley Bunch, 63021.0, Organic Cucumber, 85005.0, 5118.0, 0.0011776533037455037, 0.08121102489646308, 0.9868669470658789, -0.02782464792929294, 8.940155036614212E-4, 4.151961774475745, 1.0671006630371964
Organic Baby Spinach, 251705.0, Organic Yellow Onion, 117716.0, 20455.0, 0.004706701509987158, 0.08126576746588268, 0.9497024122831821, -0.1111280873994548, 0.0031379228051177216, 3.0002329170951354, 1.058971658354024
Organic Tomato Cluster, 66827.0, Organic Lemon, 91251.0, 5439.0, 0.0012515154980601395, 0.08138925883250782, 0.9860885187902895, -0.02950230917149858, 9.286482856122309E-4, 3.8762545399745707, 1.0657431643405721
Limes, 146660.0, Jalapeno Peppers, 44460.0, 11940.0, 0.002747397508151878, 0.0814127914905223, 0.9700128500457753, -0.06474562067368303, 0.002402161977679307, 7.958038109203712, 1.0774913168484102
Sparkling Water Grapefruit, 79245.0, Pure Sparkling Water, 30009.0, 6457.0, 0.0014857575971638757, 0.08148148148148149, 0.9835513886905288, -0.0349828379695858, 0.0013598483173844003, 11.800223142933664, 1.081192050308
Organic Yellow Onion, 117716.0, Organic Italian Parsley Bunch, 63021.0, 9598.0, 0.0022085026200369955, 0.08153522036086853, 0.9757781025246844, -0.05196446975343143, 0.0018157174041708952, 5.622672470416682, 1.0729849105054277
Organic Zucchini, 109412.0, Fresh Cauliflower, 74235.0, 8921.0, 0.0020527247211241965, 0.08153584615947063, 0.9774448342136621, -0.04829874197266363, 0.0016226855499991443, 4.7733435904313914, 1.070176229065223
Banana, 527515.0, Large Lemon, 160792.0, 43038.0, 0.009903056445212775, 0.08158630560268429, 0.9005884132090515, -0.23285965653849544, 0.005412154248873669, 2.2051374116509486, 1.0485489485093447
Banana, 527515.0, Strawberries, 149445.0, 43180.0, 0.009935730686934515, 0.08185549226088358, 0.9006175507023161, -0.2328269822967737, 0.005761748904682303, 2.3803962751302086, 1.051700090183602
100% Whole Wheat Bread, 63114.0, Organic Baby Spinach, 251705.0, 5180.0, 0.0011919195219620377, 0.08207370789365276, 0.9868601930803611, -0.027853180365726007, 3.5081126837603735E-4, 1.417082185176974, 1.0263161799010037
Limes, 146660.0, Organic Lemon, 91251.0, 12045.0, 0.00277155803900246, 0.08212873312423292, 0.9700362218595016, -0.06472146014283245, 0.0020629865727147282, 3.9114728307123285, 1.0666017702257897
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Yellow Onion, 117716.0, 6424.0, 0.0014781642874679786, 0.08229988726042842, 0.9838082706843396, -0.034443252780589476, 9.916718038570503E-4, 3.0384113573482017, 1.060164971440254
Yellow Onions, 76929.0, Organic Zucchini, 109412.0, 6334.0, 0.0014574552610246228, 0.08233566015416813, 0.9840386085021909, -0.03394531574477368, 0.0010118098997330602, 3.2704374096942206, 1.0622884908188512
Sparkling Water Grapefruit, 79245.0, Organic Avocado, 184224.0, 6526.0, 0.0015016345174371152, 0.08235219887690075, 0.9835669812906874, -0.034966961049312566, 7.286826977132296E-4, 1.9427271909050294, 1.0435485186148814
Organic Grape Tomatoes, 88078.0, Cucumber Kirby, 99728.0, 7267.0, 0.0016721388351540786, 0.08250641476872772, 0.9817747325276066, -0.03886140852213254, 0.001207068219577407, 3.595451484460449, 1.0649148654833656
Yellow Onions, 76929.0, Carrots, 111395.0, 6351.0, 0.001461366966019479, 0.08255664313847834, 0.9840424521689586, -0.03394140403977882, 0.0010076446593157023, 3.220840025777192, 1.062047014110694
Michigan Organic Kale, 70076.0, Cucumber Kirby, 99728.0, 5793.0, 0.0013329710020706725, 0.08266738969119242, 0.9854431843065465, -0.030916045376698342, 9.629547839781767E-4, 3.6024664241540347, 1.065101738364561
Bag of Organic Bananas, Organic Strawberries, 64702.0, Organic Zucchini, 109412.0, 5352.0, 0.001231496772498229, 0.08271769033414732, 0.9865438815698336, -0.028544401648346464, 8.566817330945361E-4, 3.285611949983285, 1.06273091324329
Organic Hass Avocado, 220877.0, Organic Cucumber, 85005.0, 18287.0, 0.004207844072996097, 0.08279268552180626, 0.9556385992141556, -0.0974398811209842, 0.0032137458141748803, 4.232825111257796, 1.068940804382955
Organic Blackberries, 64589.0, Raspberries, 60919.0, 5351.0, 0.0012312666722044138, 0.08284692439889145, 0.9865689306476335, -0.028492629082238072, 0.0010229396180628637, 5.910258162474741, 1.0750468448844923
Organic Large Extra Fancy Fuji Apple, 78056.0, Organic Cucumber, 85005.0, 6470.0, 0.0014887489009834717, 0.08288920774828329, 0.983818668544912, -0.03443266816707398, 0.0011374432707433432, 4.237759867286683, 1.069053306108246
